"UNIVERSIDAD DON BOSCO","Privado","SAN SALVADOR","INGENIERÍA","INGENIERIA EN TELECOMUNICACIONES","15","61","76"
"UNIVERSIDAD FRANCISCO GAVIDIA","Privado","SAN SALVADOR","INGENIERÍA","INGENIERIA EN TELECOMUNICACIONES","15","78","93"
"UNIVERSIDAD CATOLICA DE EL SALVADOR","Privado","SANTA ANA","INGENIERÍA","INGENIERÍA EN TELECOMUNICACIONES Y REDES","11","49","60"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","Privado","LA LIBERTAD","INGENIERÍA","INGENIERIA ENERGETICA","41","71","112"
"UNIVERSIDAD ALBERT EINSTEIN","Privado","LA LIBERTAD","INGENIERÍA","INGENIERIA INDUSTRIAL","4","21","25"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","Privado","SAN MIGUEL","INGENIERÍA","INGENIERIA INDUSTRIAL","78","180","258"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","Privado","LA LIBERTAD","INGENIERÍA","INGENIERIA INDUSTRIAL","457","535","992"
"UNIVERSIDAD DE EL SALVADOR","Público","SAN SALVADOR","INGENIERÍA","INGENIERIA INDUSTRIAL","370","592","962"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","Público","SAN MIGUEL","INGENIERÍA","INGENIERIA INDUSTRIAL","44","101","145"
"UNIVERSIDAD DE SONSONATE","Privado","SONSONATE","INGENIERÍA","INGENIERIA INDUSTRIAL","264","443","707"
"UNIVERSIDAD DON BOSCO","Privado","SAN SALVADOR","INGENIERÍA","INGENIERIA INDUSTRIAL","231","257","488"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","Privado","LA LIBERTAD","INGENIERÍA","INGENIERIA INDUSTRIAL","118","223","341"
"UNIVERSIDAD FRANCISCO GAVIDIA","Privado","SAN SALVADOR","INGENIERÍA","INGENIERIA INDUSTRIAL","209","400","609"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","Privado","SAN SALVADOR","INGENIERÍA","INGENIERIA INDUSTRIAL","36","84","120"
"UNIVERSIDAD TECNICA LATINOAMERICANA","Privado","LA LIBERTAD","INGENIERÍA","INGENIERIA INDUSTRIAL","66","178","244"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","Privado","SAN SALVADOR","INGENIERÍA","INGENIERIA INDUSTRIAL","362","986","1348"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","Público","SANTA ANA","INGENIERÍA","INGENIERIA INDUSTRIAL","183","393","576"
"UNIVERSIDAD FRANCISCO GAVIDIA Regional Santa Ana","Privado","SANTA ANA","INGENIERÍA","INGENIERIA INDUSTRIAL","11","18","29"
"UNIVERSIDAD CATOLICA DE EL SALVADOR","Privado","SANTA ANA","INGENIERÍA","INGENIERÍA INDUSTRIAL","128","340","468"
"UNIVERSIDAD DE ORIENTE","Privado","SAN MIGUEL","INGENIERÍA","INGENIERÍA INDUSTRIAL","60","151","211"
"UNIVERSIDAD DON BOSCO","Privado","SAN SALVADOR","INGENIERÍA","INGENIERÍA INDUSTRIAL","13","42","55"
"UNIVERSIDAD POLITECNICA DE EL SALVADOR","Privado","SAN SALVADOR","INGENIERÍA","INGENIERIA INDUSTRIAL - SEMIPRESENCIAL","57","115","172"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","Privado","SAN SALVADOR","INGENIERÍA","INGENIERIA INDUSTRIAL CON ENFASIS EN IDIOMA INGLES","41","82","123"
"UNIVERSIDAD DE EL SALVADOR","Público","SAN SALVADOR","INGENIERÍA","INGENIERIA INDUSTRIAL- EN LINEA","214","446","660"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","Privado","SAN SALVADOR","INGENIERÍA","INGENIERÍA INDUSTRIAL-NO PRESENCIAL","123","391","514"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","Privado","LA LIBERTAD","INGENIERÍA","INGENIERÍA INFORMÁTICA","140","657","797"
"UNIVERSIDAD ALBERT EINSTEIN","Privado","LA LIBERTAD","INGENIERÍA","INGENIERIA MECANICA","3","23","26"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","Privado","LA LIBERTAD","INGENIERÍA","INGENIERIA MECANICA","33","247","280"
"UNIVERSIDAD DE EL SALVADOR","Público","SAN SALVADOR","INGENIERÍA","INGENIERIA MECANICA","72","472","544"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","Público","SAN MIGUEL","INGENIERÍA","INGENIERIA MECANICA","0","43","43"
"UNIVERSIDAD DON BOSCO","Privado","SAN SALVADOR","INGENIERÍA","INGENIERIA MECANICA","14","154","168"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","Público","SANTA ANA","INGENIERÍA","INGENIERIA MECANICA","9","64","73"
"UNIVERSIDAD TECNICA LATINOAMERICANA","Privado","LA LIBERTAD","INGENIERÍA","INGENIERIA MECANICA","4","64","68"
"ESCUELA ESPECIALIZADA EN INGENIERIA ITCA-FEPADE","Público","LA LIBERTAD","INGENIERÍA","INGENIERIA MECATRONICA","27","256","283"
"UNIVERSIDAD DON BOSCO","Privado","SAN SALVADOR","INGENIERÍA","INGENIERIA MECATRONICA","50","314","364"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","Privado","LA LIBERTAD","INGENIERÍA","INGENIERIA QUIMICA","294","240","534"
"UNIVERSIDAD DE EL SALVADOR","Público","SAN SALVADOR","INGENIERÍA","INGENIERIA QUIMICA","214","242","456"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","Público","SANTA ANA","INGENIERÍA","INGENIERIA QUIMICA","41","32","73"
"UNIVERSIDAD FRANCISCO GAVIDIA","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA  EN SISTEMAS DE COMPUTACION ADMINISTRATIVA","12","27","39"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL CHALATENANGO","Privado","CHALATENANGO","LICENCIATURA
","LICENCIATURA EN  TRABAJO SOCIAL","99","25","124"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SAN MIGUEL","Privado","SAN MIGUEL","LICENCIATURA
","LICENCIATURA EN  TRABAJO SOCIAL","151","47","198"
"UNIVERSIDAD ALBERT EINSTEIN","Privado","LA LIBERTAD","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","3","10","13"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","Privado","SAN MIGUEL","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","282","234","516"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS, REGIONAL USULUTAN","Privado","USULUTAN","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","131","88","219"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","Privado","LA LIBERTAD","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","544","438","982"
"UNIVERSIDAD CRISTIANA DE LAS ASAMBLEAS DE DIOS","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","34","29","63"
"UNIVERSIDAD DE EL SALVADOR","Público","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","1469","1079","2548"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","Público","SANTA ANA","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","401","303","704"
"UNIVERSIDAD DE EL SALVADOR, SAN VICENTE","Público","SAN VICENTE","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","256","95","351"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","Público","SAN MIGUEL","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","256","178","434"
"UNIVERSIDAD DE ORIENTE","Privado","SAN MIGUEL","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","226","136","362"
"UNIVERSIDAD DE SONSONATE","Privado","SONSONATE","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","269","113","382"
"UNIVERSIDAD DOCTOR ANDRES BELLO","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","238","134","372"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL CHALATENANGO","Privado","CHALATENANGO","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","158","122","280"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SAN MIGUEL","Privado","SAN MIGUEL","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","81","46","127"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SONSONATE","Privado","SONSONATE","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","83","51","134"
"UNIVERSIDAD DON BOSCO","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","303","206","509"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","Privado","LA LIBERTAD","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","188","185","373"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","102","116","218"
"UNIVERSIDAD FRANCISCO GAVIDIA","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","309","251","560"
"UNIVERSIDAD FRANCISCO GAVIDIA Regional Santa Ana","Privado","SANTA ANA","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","6","8","14"
"UNIVERSIDAD LUTERANA SALVADOREÑA","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","172","89","261"
"UNIVERSIDAD MODULAR ABIERTA","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","146","119","265"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SAN MIGUEL","Privado","SAN MIGUEL","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","71","52","123"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SANTA ANA","Privado","SANTA ANA","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","186","160","346"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SONSONATE","Privado","SONSONATE","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","174","107","281"
"UNIVERSIDAD MONSEÑOR OSCAR ARNULFO ROMERO","Privado","CHALATENANGO","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","64","42","106"
"UNIVERSIDAD NUEVA SAN SALVADOR","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","22","19","41"
"UNIVERSIDAD PANAMERICANA","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","39","75","114"
"UNIVERSIDAD PANAMERICANA, REGIONAL AHUACHAPAN","Privado","AHUACHAPAN","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","118","82","200"
"UNIVERSIDAD PANAMERICANA, REGIONAL SAN VICENTE","Privado","SAN VICENTE","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","104","79","183"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","163","125","288"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","109","91","200"
"UNIVERSIDAD TECNICA LATINOAMERICANA","Privado","LA LIBERTAD","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","75","35","110"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","750","564","1314"
"UNIVERSIDAD CATOLICA DE EL SALVADOR","Privado","SANTA ANA","LICENCIATURA
","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS","125","141","266"
"UNIVERSIDAD CATOLICA DE EL SALVADOR","Privado","SANTA ANA","LICENCIATURA
","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS","14","15","29"
"UNIVERSIDAD CATOLICA DE EL SALVADOR - ILOBASCO","Privado","CABAÑAS","LICENCIATURA
","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS","34","16","50"
"UNIVERSIDAD DE ORIENTE","Privado","SAN MIGUEL","LICENCIATURA
","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS","6","6","12"
"UNIVERSIDAD DON BOSCO","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS","60","40","100"
"UNIVERSIDAD LUTERANA SALVADOREÑA, REGIONAL CABAÑAS","Privado","CABAÑAS","LICENCIATURA
","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS","70","20","90"
"UNIVERSIDAD POLITECNICA DE EL SALVADOR","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS","35","22","57"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","Privado","SAN MIGUEL","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS - NO PRESENCIAL","131","84","215"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS CON ENFASIS EN COMPUTACION","149","160","309"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS CON ÉNFASIS EN COMPUTACIÓN-NO PRESENCIAL","70","89","159"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS CON ÉNFASIS EN IDIOMA INGLÉS","154","131","285"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS NO PRESENCIAL","386","286","672"
"UNIVERSIDAD FRANCISCO GAVIDIA","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS -NO PRESENCIAL","86","73","159"
"UNIVERSIDAD FRANCISCO GAVIDIA Regional Santa Ana","Privado","SANTA ANA","LICENCIATURA
","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS -NO PRESENCIAL","0","0","0"
"UNIVERSIDAD MODULAR ABIERTA","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS- SEMIPRESENCIAL","20","12","32"
"UNIVERSIDAD FRANCISCO GAVIDIA","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS TURISTICAS","158","37","195"
"UNIVERSIDAD FRANCISCO GAVIDIA Regional Santa Ana","Privado","SANTA ANA","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS TURISTICAS","9","6","15"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS TURISTICAS","332","114","446"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","Privado","SAN MIGUEL","LICENCIATURA
","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS","117","47","164"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS, REGIONAL USULUTAN","Privado","USULUTAN","LICENCIATURA
","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS","49","15","64"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION DE EMPRESAS TURISTICAS CON ENFASIS EN IDIOMA INGLES","99","36","135"
"INSTITUTO ESPECIALIZADO DE NIVEL SUPERIOR ""ESCUELA MILITAR CAPITÁN GENERAL GERARDO BARRIOS""","Público","LA LIBERTAD","LICENCIATURA
","LICENCIATURA EN ADMINISTRACION MILITAR","55","338","393"
"UNIVERSIDAD MODULAR ABIERTA","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ADMINISTRACIÓN TURÍSTICA","18","6","24"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SAN MIGUEL","Privado","SAN MIGUEL","LICENCIATURA
","LICENCIATURA EN ADMINISTRACIÓN TURÍSTICA","2","1","3"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SONSONATE","Privado","SONSONATE","LICENCIATURA
","LICENCIATURA EN ADMINISTRACIÓN TURÍSTICA","0","0","0"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","Público","SAN MIGUEL","LICENCIATURA
","LICENCIATURA EN ANESTESIOLOGIA E INHALOTERAPIA","193","94","287"
"UNIVERSIDAD FRANCISCO GAVIDIA","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ANIMACION DIGITAL Y VIDEOJUEGOS","86","139","225"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ANTROPOLOGIA","17","16","33"
"UNIVERSIDAD DE EL SALVADOR","Público","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ANTROPOLOGIA SOCIOCULTURAL","80","65","145"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ARQUEOLOGIA","7","10","17"
"UNIVERSIDAD DE EL SALVADOR","Público","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ARTES PLASTICAS","0","0","0"
"UNIVERSIDAD DE EL SALVADOR","Público","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ARTES PLÁSTICAS, OPCIÓN CERÁMICA","25","17","42"
"UNIVERSIDAD DE EL SALVADOR","Público","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ARTES PLÁSTICAS, OPCIÓN DISEÑO GRÁFICO","269","185","454"
"UNIVERSIDAD DE EL SALVADOR","Público","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ARTES PLÁSTICAS, OPCIÓN ESCULTURA","25","33","58"
"UNIVERSIDAD DE EL SALVADOR","Público","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN ARTES PLÁSTICAS, OPCIÓN PINTURA","39","31","70"
"UNIVERSIDAD PANAMERICANA","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN BIBLIOTECOLOGIA","6","3","9"
"UNIVERSIDAD DE EL SALVADOR","Público","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN BIBLIOTECONOMÍA Y GESTIÓN DE LA INFORMACIÓN","94","36","130"
"UNIVERSIDAD DE EL SALVADOR","Público","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN BIOLOGIA","204","130","334"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","Público","SAN MIGUEL","LICENCIATURA
","LICENCIATURA EN BIOLOGIA","53","49","102"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","Público","SANTA ANA","LICENCIATURA
","LICENCIATURA EN BIOLOGIA","116","100","216"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","Privado","LA LIBERTAD","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA COMPUTACION","0","1","1"
"UNIVERSIDAD DE ORIENTE","Privado","SAN MIGUEL","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA COMPUTACION","26","60","86"
"UNIVERSIDAD LUTERANA SALVADOREÑA","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA COMPUTACION","69","149","218"
"UNIVERSIDAD MONSEÑOR OSCAR ARNULFO ROMERO","Privado","CHALATENANGO","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA COMPUTACION","29","47","76"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA COMPUTACION","24","91","115"
"UNIVERSIDAD LUTERANA SALVADOREÑA, REGIONAL CABAÑAS","Privado","CABAÑAS","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN","40","54","94"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN","2","8","10"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN","1","4","5"
"UNIVERSIDAD AUTONOMA DE SANTA ANA","Privado","SANTA ANA","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA COMUNICACION","70","41","111"
"UNIVERSIDAD CRISTIANA DE LAS ASAMBLEAS DE DIOS","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA COMUNICACION","43","28","71"
"UNIVERSIDAD DON BOSCO","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA COMUNICACION","365","278","643"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","Privado","LA LIBERTAD","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA COMUNICACION","417","277","694"
"UNIVERSIDAD DE EL SALVADOR","Público","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA EDUCACION","386","133","519"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","Público","SANTA ANA","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA EDUCACION","0","0","0"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","Público","SAN MIGUEL","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA EDUCACION","0","0","0"
"UNIVERSIDAD DE ORIENTE","Privado","SAN MIGUEL","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA EDUCACION  CON ESPECIALIDAD EN PARVULARIA","0","0","0"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","Público","SANTA ANA","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA EDUCACION (PLAN GENERALISTA)","0","0","0"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD  EN EDUCACION PARVULARIA","0","0","0"
"UNIVERSIDAD DE SONSONATE","Privado","SONSONATE","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN CIENCIAS NATURALES","37","20","57"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN CIENCIAS NATURALES","45","38","83"
"UNIVERSIDAD DE SONSONATE","Privado","SONSONATE","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN CIENCIAS SOCIALES","7","9","16"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN CIENCIAS SOCIALES","0","0","0"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN CON ESPECIALIDAD EN CIENCIAS SOCIALES","70","60","130"
"UNIVERSIDAD CATOLICA DE EL SALVADOR","Privado","SANTA ANA","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN CON ESPECIALIDAD EN DIRECCIÓN Y ADMINISTRACIÓN ESCOLAR","11","9","20"
"UNIVERSIDAD CATOLICA DE EL SALVADOR","Privado","SANTA ANA","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN CON ESPECIALIDAD EN EDUCACIÓN BÁSICA","118","37","155"
"UNIVERSIDAD DE SONSONATE","Privado","SONSONATE","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION BASICA PARA PRIMERO Y  SEGUNDO CICLOS","140","30","170"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION ESPECIAL","0","0","0"
"INSTITUTO ESPECIALIZADO DE EDUCACION SUPERIOR EL ESPIRITU SANTO","Privado","LA LIBERTAD","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION PARVULARIA","1","0","1"
"UNIVERSIDAD DON BOSCO","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION PARVULARIA","0","0","0"
"UNIVERSIDAD FRANCISCO GAVIDIA","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION PARVULARIA","0","0","0"
"UNIVERSIDAD FRANCISCO GAVIDIA Regional Santa Ana","Privado","SANTA ANA","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION PARVULARIA","0","0","0"
"UNIVERSIDAD MODULAR ABIERTA","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION PARVULARIA","0","0","0"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SAN MIGUEL","Privado","SAN MIGUEL","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION PARVULARIA","0","0","0"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SANTA ANA","Privado","SANTA ANA","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION PARVULARIA","0","0","0"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SONSONATE","Privado","SONSONATE","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION PARVULARIA","0","0","0"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN CON ESPECIALIDAD EN EDUCACIÓN PARVULARIA","5","0","5"
"UNIVERSIDAD FRANCISCO GAVIDIA","Privado","SAN SALVADOR","LICENCIATURA
","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION PARVULARIA  BILINGUE","0","0","0"
