"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","San Salvador","INGENIERÍA","INGENIERIA EN TELECOMUNICACIONES","8","2","10"
"UNIVERSIDAD CATOLICA DE EL SALVADOR","PRIVADO","Santa Ana","INGENIERÍA","INGENIERÍA EN TELECOMUNICACIONES Y REDES","4","3","7"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","PRIVADO","La Libertad","INGENIERÍA","INGENIERIA ENERGETICA","0","0","0"
"UNIVERSIDAD ALBERT EINSTEIN","PRIVADO","La Libertad","INGENIERÍA","INGENIERIA INDUSTRIAL","3","1","4"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","PRIVADO","San Miguel","INGENIERÍA","INGENIERIA INDUSTRIAL","6","13","19"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","PRIVADO","La Libertad","INGENIERÍA","INGENIERIA INDUSTRIAL","71","64","135"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","San Salvador","INGENIERÍA","INGENIERIA INDUSTRIAL","30","51","81"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","Santa Ana","INGENIERÍA","INGENIERIA INDUSTRIAL","13","51","64"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","PÚBLICO","San Miguel","INGENIERÍA","INGENIERIA INDUSTRIAL","0","0","0"
"UNIVERSIDAD DE SONSONATE","PRIVADO","Sonsonate","INGENIERÍA","INGENIERIA INDUSTRIAL","30","42","72"
"UNIVERSIDAD DON BOSCO","PRIVADO","San Salvador","INGENIERÍA","INGENIERIA INDUSTRIAL","17","17","34"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","La Libertad","INGENIERÍA","INGENIERIA INDUSTRIAL","43","80","123"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","San Salvador","INGENIERÍA","INGENIERIA INDUSTRIAL","77","33","110"
"UNIVERSIDAD FRANCISCO GAVIDIA Regional Santa Ana","PRIVADO","Santa Ana","INGENIERÍA","INGENIERIA INDUSTRIAL","9","1","10"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","San Salvador","INGENIERÍA","INGENIERIA INDUSTRIAL","0","0","0"
"UNIVERSIDAD TECNICA LATINOAMERICANA","PRIVADO","La Libertad","INGENIERÍA","INGENIERIA INDUSTRIAL","3","12","15"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","San Salvador","INGENIERÍA","INGENIERIA INDUSTRIAL","163","62","225"
"UNIVERSIDAD CATOLICA DE EL SALVADOR","PRIVADO","Santa Ana","INGENIERÍA","INGENIERÍA INDUSTRIAL","45","20","65"
"UNIVERSIDAD DE ORIENTE","PRIVADO","San Miguel","INGENIERÍA","INGENIERÍA INDUSTRIAL","9","13","22"
"UNIVERSIDAD DON BOSCO","PRIVADO","San Salvador","INGENIERÍA","INGENIERÍA INDUSTRIAL","0","0","0"
"UNIVERSIDAD POLITECNICA DE EL SALVADOR","PRIVADO","San Salvador","INGENIERÍA","INGENIERIA INDUSTRIAL - SEMIPRESENCIAL","7","19","26"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","San Salvador","INGENIERÍA","INGENIERIA INDUSTRIAL CON ENFASIS EN IDIOMA INGLES","0","0","0"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","San Salvador","INGENIERÍA","INGENIERIA INDUSTRIAL- EN LINEA","0","0","0"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","San Salvador","INGENIERÍA","INGENIERÍA INDUSTRIAL-NO PRESENCIAL","24","13","37"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","PRIVADO","La Libertad","INGENIERÍA","INGENIERÍA INFORMÁTICA","7","49","56"
"UNIVERSIDAD ALBERT EINSTEIN","PRIVADO","La Libertad","INGENIERÍA","INGENIERIA MECANICA","0","2","2"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","PRIVADO","La Libertad","INGENIERÍA","INGENIERIA MECANICA","6","23","29"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","San Salvador","INGENIERÍA","INGENIERIA MECANICA","1","13","14"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","Santa Ana","INGENIERÍA","INGENIERIA MECANICA","0","0","0"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","PÚBLICO","San Miguel","INGENIERÍA","INGENIERIA MECANICA","0","0","0"
"UNIVERSIDAD DON BOSCO","PRIVADO","San Salvador","INGENIERÍA","INGENIERIA MECANICA","7","0","7"
"UNIVERSIDAD TECNICA LATINOAMERICANA","PRIVADO","La Libertad","INGENIERÍA","INGENIERIA MECANICA","0","7","7"
"ESCUELA ESPECIALIZADA EN INGENIERIA ITCA-FEPADE","PÚBLICO","La Libertad","INGENIERÍA","INGENIERIA MECATRONICA","2","30","32"
"UNIVERSIDAD DON BOSCO","PRIVADO","San Salvador","INGENIERÍA","INGENIERIA MECATRONICA","21","3","24"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","PRIVADO","La Libertad","INGENIERÍA","INGENIERIA QUIMICA","20","25","45"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","San Salvador","INGENIERÍA","INGENIERIA QUIMICA","14","23","37"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","Santa Ana","INGENIERÍA","INGENIERIA QUIMICA","0","0","0"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA  EN SISTEMAS DE COMPUTACION ADMINISTRATIVA","10","6","16"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL CHALATENANGO","PRIVADO","Chalatenango","LICENCIATURA","LICENCIATURA EN  TRABAJO SOCIAL","12","31","43"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SAN MIGUEL","PRIVADO","San Miguel","LICENCIATURA","LICENCIATURA EN  TRABAJO SOCIAL","31","0","31"
"UNIVERSIDAD ALBERT EINSTEIN","PRIVADO","La Libertad","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","0","0","0"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","PRIVADO","San Miguel","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","51","31","82"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","PRIVADO","San Miguel","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","0","0","0"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS, REGIONAL USULUTAN","PRIVADO","Usulután","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","18","16","34"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","PRIVADO","La Libertad","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","85","70","155"
"UNIVERSIDAD CRISTIANA DE LAS ASAMBLEAS DE DIOS","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","1","0","1"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","94","71","165"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","Santa Ana","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","42","43","85"
"UNIVERSIDAD DE EL SALVADOR, SAN VICENTE","PÚBLICO","San Vicente","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","12","10","22"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","PÚBLICO","San Miguel","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","38","28","66"
"UNIVERSIDAD DE ORIENTE","PRIVADO","San Miguel","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","45","20","65"
"UNIVERSIDAD DE SONSONATE","PRIVADO","Sonsonate","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","35","27","62"
"UNIVERSIDAD DOCTOR ANDRES BELLO","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","15","15","30"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL CHALATENANGO","PRIVADO","Chalatenango","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","19","34","53"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SAN MIGUEL","PRIVADO","San Miguel","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","8","5","13"
"UNIVERSIDAD DOCTOR ANDRES BELLO, REGIONAL SONSONATE","PRIVADO","Sonsonate","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","16","2","18"
"UNIVERSIDAD DON BOSCO","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","14","15","29"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","La Libertad","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","49","41","90"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","26","15","41"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","40","40","80"
"UNIVERSIDAD FRANCISCO GAVIDIA Regional Santa Ana","PRIVADO","Santa Ana","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","1","4","5"
"UNIVERSIDAD LUTERANA SALVADOREÑA","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","12","17","29"
"UNIVERSIDAD MODULAR ABIERTA","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","21","10","31"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SAN MIGUEL","PRIVADO","San Miguel","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","4","2","6"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SANTA ANA","PRIVADO","Santa Ana","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","21","24","45"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SONSONATE","PRIVADO","Sonsonate","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","10","5","15"
"UNIVERSIDAD MONSEÑOR OSCAR ARNULFO ROMERO","PRIVADO","Chalatenango","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","23","16","39"
"UNIVERSIDAD NUEVA SAN SALVADOR","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","0","3","3"
"UNIVERSIDAD PANAMERICANA","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","10","23","33"
"UNIVERSIDAD PANAMERICANA, REGIONAL AHUACHAPAN","PRIVADO","Ahuachapán","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","28","15","43"
"UNIVERSIDAD PANAMERICANA, REGIONAL SAN VICENTE","PRIVADO","San Vicente","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","22","9","31"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","14","6","20"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","9","17","26"
"UNIVERSIDAD TECNICA LATINOAMERICANA","PRIVADO","La Libertad","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","6","5","11"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","100","156","256"
"UNIVERSIDAD CATOLICA DE EL SALVADOR","PRIVADO","Santa Ana","LICENCIATURA","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS","26","31","57"
"UNIVERSIDAD CATOLICA DE EL SALVADOR","PRIVADO","Santa Ana","LICENCIATURA","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS","0","0","0"
"UNIVERSIDAD CATOLICA DE EL SALVADOR - ILOBASCO","PRIVADO","Cabañas","LICENCIATURA","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS","0","3","3"
"UNIVERSIDAD DE ORIENTE","PRIVADO","San Miguel","LICENCIATURA","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS","0","0","0"
"UNIVERSIDAD DON BOSCO","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS","0","0","0"
"UNIVERSIDAD LUTERANA SALVADOREÑA, REGIONAL CABAÑAS","PRIVADO","Cabañas","LICENCIATURA","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS","19","8","27"
"UNIVERSIDAD POLITECNICA DE EL SALVADOR","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS","6","3","9"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS CON ENFASIS EN COMPUTACION","36","22","58"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS CON ÉNFASIS EN COMPUTACIÓN-NO PRESENCIAL","7","1","8"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS CON ÉNFASIS EN IDIOMA INGLÉS","21","39","60"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS NO PRESENCIAL","43","63","106"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS -NO PRESENCIAL","4","9","13"
"UNIVERSIDAD FRANCISCO GAVIDIA Regional Santa Ana","PRIVADO","Santa Ana","LICENCIATURA","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS -NO PRESENCIAL","0","0","0"
"UNIVERSIDAD MODULAR ABIERTA","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS- SEMIPRESENCIAL","0","0","0"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS TURISTICAS","12","21","33"
"UNIVERSIDAD FRANCISCO GAVIDIA Regional Santa Ana","PRIVADO","Santa Ana","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS TURISTICAS","1","3","4"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS TURISTICAS","29","115","144"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS","PRIVADO","San Miguel","LICENCIATURA","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS","19","12","31"
"UNIVERSIDAD CAPITAN GENERAL GERARDO BARRIOS, REGIONAL USULUTAN","PRIVADO","Usulután","LICENCIATURA","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS","15","10","25"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACION DE EMPRESAS TURISTICAS CON ENFASIS EN IDIOMA INGLES","0","0","0"
"INSTITUTO ESPECIALIZADO DE NIVEL SUPERIOR ""ESCUELA MILITAR CAPITÁN GENERAL GERARDO BARRIOS""","PÚBLICO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACION MILITAR","23","85","108"
"UNIVERSIDAD MODULAR ABIERTA","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ADMINISTRACIÓN TURÍSTICA","0","0","0"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SAN MIGUEL","PRIVADO","San Miguel","LICENCIATURA","LICENCIATURA EN ADMINISTRACIÓN TURÍSTICA","0","0","0"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SONSONATE","PRIVADO","Sonsonate","LICENCIATURA","LICENCIATURA EN ADMINISTRACIÓN TURÍSTICA","0","0","0"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","PÚBLICO","San Miguel","LICENCIATURA","LICENCIATURA EN ANESTESIOLOGIA E INHALOTERAPIA","6","7","13"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ANIMACION DIGITAL Y VIDEOJUEGOS","6","4","10"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ANTROPOLOGIA","9","7","16"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","San Salvador","LICENCIATURA","LICENCIATURA EN ANTROPOLOGIA SOCIOCULTURAL","4","2","6"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN ARQUEOLOGIA","0","0","0"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","San Salvador","LICENCIATURA","LICENCIATURA EN ARTES PLASTICAS","0","0","0"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","San Salvador","LICENCIATURA","LICENCIATURA EN ARTES PLÁSTICAS, OPCIÓN CERÁMICA","0","0","0"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","San Salvador","LICENCIATURA","LICENCIATURA EN ARTES PLÁSTICAS, OPCIÓN DISEÑO GRÁFICO","11","14","25"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","San Salvador","LICENCIATURA","LICENCIATURA EN ARTES PLÁSTICAS, OPCIÓN ESCULTURA","1","0","1"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","San Salvador","LICENCIATURA","LICENCIATURA EN ARTES PLÁSTICAS, OPCIÓN PINTURA","3","2","5"
"UNIVERSIDAD PANAMERICANA","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN BIBLIOTECOLOGIA","1","0","1"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","San Salvador","LICENCIATURA","LICENCIATURA EN BIBLIOTECONOMÍA Y GESTIÓN DE LA INFORMACIÓN","6","2","8"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","San Salvador","LICENCIATURA","LICENCIATURA EN BIOLOGIA","6","6","12"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","Santa Ana","LICENCIATURA","LICENCIATURA EN BIOLOGIA","7","9","16"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","PÚBLICO","San Miguel","LICENCIATURA","LICENCIATURA EN BIOLOGIA","0","0","0"
"UNIVERSIDAD CENTROAMERICANA JOSE SIMEON CAÑAS","PRIVADO","La Libertad","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA COMPUTACION","0","1","1"
"UNIVERSIDAD DE ORIENTE","PRIVADO","San Miguel","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA COMPUTACION","4","9","13"
"UNIVERSIDAD LUTERANA SALVADOREÑA","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA COMPUTACION","22","8","30"
"UNIVERSIDAD MONSEÑOR OSCAR ARNULFO ROMERO","PRIVADO","Chalatenango","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA COMPUTACION","13","20","33"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA COMPUTACION","0","0","0"
"UNIVERSIDAD LUTERANA SALVADOREÑA, REGIONAL CABAÑAS","PRIVADO","Cabañas","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN","13","20","33"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN","0","0","0"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN","0","0","0"
"UNIVERSIDAD AUTONOMA DE SANTA ANA","PRIVADO","Santa Ana","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA COMUNICACION","6","6","12"
"UNIVERSIDAD CRISTIANA DE LAS ASAMBLEAS DE DIOS","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA COMUNICACION","4","1","5"
"UNIVERSIDAD DON BOSCO","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA COMUNICACION","36","55","91"
"UNIVERSIDAD DR. JOSE MATIAS DELGADO","PRIVADO","La Libertad","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA COMUNICACION","102","37","139"
"UNIVERSIDAD DE EL SALVADOR","PÚBLICO","San Salvador","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION","1","0","1"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","Santa Ana","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION","0","0","0"
"UNIVERSIDAD DE EL SALVADOR,SAN MIGUEL","PÚBLICO","San Miguel","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION","0","0","0"
"UNIVERSIDAD DE ORIENTE","PRIVADO","San Miguel","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION  CON ESPECIALIDAD EN PARVULARIA","0","0","0"
"UNIVERSIDAD DE EL SALVADOR- SANTA ANA","PÚBLICO","Santa Ana","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION (PLAN GENERALISTA)","0","0","0"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD  EN EDUCACION PARVULARIA","0","0","0"
"UNIVERSIDAD DE SONSONATE","PRIVADO","Sonsonate","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN CIENCIAS NATURALES","8","3","11"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN CIENCIAS NATURALES","12","9","21"
"UNIVERSIDAD DE SONSONATE","PRIVADO","Sonsonate","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN CIENCIAS SOCIALES","10","7","17"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN CIENCIAS SOCIALES","0","0","0"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN CON ESPECIALIDAD EN CIENCIAS SOCIALES","27","9","36"
"UNIVERSIDAD CATOLICA DE EL SALVADOR","PRIVADO","Santa Ana","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN CON ESPECIALIDAD EN DIRECCIÓN Y ADMINISTRACIÓN ESCOLAR","0","2","2"
"UNIVERSIDAD CATOLICA DE EL SALVADOR","PRIVADO","Santa Ana","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN CON ESPECIALIDAD EN EDUCACIÓN BÁSICA","6","23","29"
"UNIVERSIDAD DE SONSONATE","PRIVADO","Sonsonate","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION BASICA PARA PRIMERO Y  SEGUNDO CICLOS","37","9","46"
"UNIVERSIDAD EVANGELICA DE EL SALVADOR","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION ESPECIAL","1","0","1"
"INSTITUTO ESPECIALIZADO DE EDUCACION SUPERIOR EL ESPIRITU SANTO","PRIVADO","La Libertad","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION PARVULARIA","0","1","1"
"UNIVERSIDAD DON BOSCO","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION PARVULARIA","0","2","2"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION PARVULARIA","0","0","0"
"UNIVERSIDAD FRANCISCO GAVIDIA Regional Santa Ana","PRIVADO","Santa Ana","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION PARVULARIA","0","0","0"
"UNIVERSIDAD MODULAR ABIERTA","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION PARVULARIA","0","0","0"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SAN MIGUEL","PRIVADO","San Miguel","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION PARVULARIA","2","0","2"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SANTA ANA","PRIVADO","Santa Ana","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION PARVULARIA","0","0","0"
"UNIVERSIDAD MODULAR ABIERTA, REGIONAL SONSONATE","PRIVADO","Sonsonate","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION PARVULARIA","0","0","0"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN CON ESPECIALIDAD EN EDUCACIÓN PARVULARIA","6","0","6"
"UNIVERSIDAD FRANCISCO GAVIDIA","PRIVADO","San Salvador","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION PARVULARIA  BILINGUE","0","4","4"
"UNIVERSIDAD CATOLICA DE EL SALVADOR - ILOBASCO","PRIVADO","Cabañas","LICENCIATURA","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN IDIOMA INGLES","33","6","39"
