"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN CIENCIAS DE LA EDUCACION ESPECIALIDAD EN EDUCACION BASICA PARA PRIMERO Y SEGUNDO CICLO","I","99","588","687"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN CON ESPECIALIDAD EN CIENCIAS SOCIALES","I","73","85","158"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN CON ESPECIALIDAD EN EDUCACIÓN PARVULARIA","I","0","9","9"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN CON ESPECIALIDAD EN LENGUAJE Y LITERATURA","I","42","102","144"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ESPECIALIDAD EN EDUCACIÓN FÍSICA Y DEPORTES","I","358","76","434"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ESPECIALIDAD EN EDUCACIÓN FÍSICA Y DEPORTES PLAN ESPECIAL","I","0","0","0"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN EDUCACION INICIAL Y PARVULARIA","I","1","93","94"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN ORIENTACION PROFESIONAL","I","0","0","0"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN PSICOLOGIA","I","117","356","473"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN TRABAJO SOCIAL","I","46","243","289"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Posgrado","Maestría","MAESTRIA EN EDUCACION PARVULARIA","I","0","0","0"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Posgrado","Maestría","MAESTRÍA EN ADMINISTRACIÓN DE LA EDUCACIÓN- SEMIPRESENCIAL","I","57","125","182"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Posgrado","Maestría","MAESTRÍA EN ATENCIÓN INTEGRAL DE LA PRIMERA INFANCIA- SEMIPRESENCIAL","I","0","0","0"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Profesorado","PROFESOR DE EDUCACIÓN MEDIA TÉCNICA EN LA ESPECIALIDAD DE COMPUTACIÓN","I","0","0","0"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Profesorado","PROFESOR DE EDUCACIÓN MEDIA TÉCNICA EN LA ESPECIALIDAD DE ELECTROTECNIA","I","0","0","0"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Profesorado","PROFESOR DE EDUCACIÓN MEDIA TÉCNICA EN LA ESPECIALIDAD DE MECÁNICA AUTOMOTRÍZ","I","0","0","0"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Profesorado","Profesorado EN BIOLOGÍA PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","I","0","0","0"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Profesorado","Profesorado EN CIENCIAS NATURALES PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","I","0","0","0"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Profesorado","Profesorado EN CIENCIAS SOCIALES PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","I","12","6","18"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Profesorado","Profesorado EN EDUCACION BASICA PARA PRIMERO Y SEGUNDO CICLOS","I","10","53","63"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Profesorado","Profesorado EN EDUCACION FISICA Y DEPORTES PARA EDUCACION BASICA Y EDUCACION MEDIA","I","0","0","0"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Profesorado","Profesorado EN EDUCACIÓN FÍSICA Y DEPORTES","I","16","4","20"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Profesorado","Profesorado EN EDUCACIÓN INICIAL Y PARVULARIA","I","6","85","91"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Profesorado","Profesorado EN FÍSICA PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","I","0","0","0"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Profesorado","Profesorado EN IDIOMA INGLES PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","I","33","48","81"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Profesorado","Profesorado EN LENGUAJE Y LITERATURA PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","I","10","21","31"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Profesorado","Profesorado EN MATEMATICA PARA TERCER CICLO DE EDUCACION BASICA Y EDUCACION MEDIA","I","29","45","74"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Profesorado","Profesorado EN QUÍMICA PARA TERCER CICLO DE EDUCACIÓN BÁSICA Y EDUCACIÓN MEDIA","I","0","0","0"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Ingeniería ","INGENIERIA EN SISTEMAS Y COMPUTACION","I","121","29","150"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Ingeniería ","INGENIERIA INDUSTRIAL","I","90","28","118"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN GERENCIA INFORMÁTICA","I","126","39","165"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Técnico","TÉCNICO EN SISTEMAS DE COMPUTACIÓN","I","78","23","101"
"UNIVERSIDAD PEDAGOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Técnico","TÉCNICO EN SISTEMAS DE COMPUTACIÓN- SP","I","0","0","0"
"UNIVERSIDAD POLITECNICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS- SP","I","28","38","66"
"UNIVERSIDAD POLITECNICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN CONTADURÍA PÚBLICA- SP","I","25","35","60"
"UNIVERSIDAD POLITECNICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN MERCADOTECNIA- SP","I","15","37","52"
"UNIVERSIDAD POLITECNICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN CIENCIAS JURÍDICAS- SP","I","60","82","142"
"UNIVERSIDAD POLITECNICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Arquitectura","ARQUITECTURA- SEMIPRESENCIAL","I","75","73","148"
"UNIVERSIDAD POLITECNICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Ingeniería ","INGENIERIA CIVIL- SEMIPRESENCIAL","I","174","67","241"
"UNIVERSIDAD POLITECNICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Ingeniería ","INGENIERIA ELECTRICA-SEMIPRESENCIAL","I","248","11","259"
"UNIVERSIDAD POLITECNICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Ingeniería ","INGENIERIA INDUSTRIAL - SEMIPRESENCIAL","I","138","63","201"
"UNIVERSIDAD POLITECNICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Ingeniería ","INGENIERÃ?A EN CIENCIAS DE LA COMPUTACIÃ?N- SEMIPRESENCIAL","I","84","23","107"
"UNIVERSIDAD POLITECNICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Técnico","TECNICO EN SISTEMAS DE COMPUTACION- SEMIPRESENCIAL","I","16","4","20"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","I","103","116","219"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN CIENCIAS DE LA COMPUTACION","I","105","31","136"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN COMUNICACIONES","I","77","104","181"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN CONTADURIA PUBLICA","I","41","51","92"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN MERCADEO","I","39","92","131"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Técnico","TECNICO EN MERCADEO","I","19","21","40"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Técnico","TECNICO EN PUBLICIDAD","I","13","28","41"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Técnico","TECNICO EN REDES DE COMPUTACION","I","10","3","13"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Técnico","TÉCNICO EN DESARROLLO DE SOFTWARE","I","36","9","45"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Técnico","TÉCNICO EN SISTEMAS DE COMPUTACIÓN","I","33","8","41"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Doctorado pregrado","DOCTORADO EN CIRUGIA DENTAL","I","166","500","666"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Posgrado","Especialidad","ESPECIALIDAD EN ENDODONCIA","I","5","3","8"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN CIENCIAS JURIDICAS","I","128","206","334"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Doctorado pregrado","DOCTORADO EN MEDICINA","I","810","1,598","2,408"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN ENFERMERIA","I","74","416","490"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Posgrado","Especialidad","EspecialidadICA EN CIRUGIA GENERAL","I","13","3","16"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Posgrado","Especialidad","EspecialidadICA EN MEDICINA INTERNA","I","10","6","16"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN MEDICINA VETERINARIA Y ZOOTECNIA","I","219","429","648"
"UNIVERSIDAD SALVADOREÑA ALBERTO MASFERRER","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN QUIMICA Y FARMACIA","I","42","118","160"
"UNIVERSIDAD TECNICA LATINOAMERICANA","LA LIBERTAD - CENTRAL","Privado","La Libertad","Universitario","Licenciatura","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","I","45","82","127"
"UNIVERSIDAD TECNICA LATINOAMERICANA","LA LIBERTAD - CENTRAL","Privado","La Libertad","Universitario","Licenciatura","LICENCIATURA EN CONTADURIA PUBLICA","I","33","36","69"
"UNIVERSIDAD TECNICA LATINOAMERICANA","LA LIBERTAD - CENTRAL","Privado","La Libertad","Universitario","Ingeniería ","INGENIERIA AGRONOMICA","I","29","18","47"
"UNIVERSIDAD TECNICA LATINOAMERICANA","LA LIBERTAD - CENTRAL","Privado","La Libertad","Universitario","Ingeniería ","INGENIERIA CIVIL","I","140","38","178"
"UNIVERSIDAD TECNICA LATINOAMERICANA","LA LIBERTAD - CENTRAL","Privado","La Libertad","Universitario","Ingeniería ","INGENIERIA ELECTRICA","I","213","15","228"
"UNIVERSIDAD TECNICA LATINOAMERICANA","LA LIBERTAD - CENTRAL","Privado","La Libertad","Universitario","Ingeniería ","INGENIERIA ELECTRONICA","I","48","0","48"
"UNIVERSIDAD TECNICA LATINOAMERICANA","LA LIBERTAD - CENTRAL","Privado","La Libertad","Universitario","Ingeniería ","INGENIERIA INDUSTRIAL","I","190","110","300"
"UNIVERSIDAD TECNICA LATINOAMERICANA","LA LIBERTAD - CENTRAL","Privado","La Libertad","Universitario","Ingeniería ","INGENIERIA MECANICA","I","83","4","87"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN ADMINISTRACION DE EMPRESAS","I","725","951","1,676"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN ADMINISTRACION DE EMPRESAS CON ENFASIS EN COMPUTACION","I","219","169","388"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN ADMINISTRACION DE EMPRESAS TURISTICAS","I","152","456","608"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN ADMINISTRACION DE EMPRESAS TURISTICAS CON ENFASIS EN IDIOMA INGLES","I","42","113","155"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS CON ÉNFASIS EN COMPUTACIÓN-NO PRESENCIAL","I","68","57","125"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS CON ÉNFASIS EN IDIOMA INGLÉS","I","181","197","378"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS NO PRESENCIAL","I","264","343","607"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN CONTADURIA PUBLICA","I","563","526","1,089"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN CONTADURÍA PÚBLICA-NO PRESENCIAL","I","98","127","225"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN MERCADEO","I","443","764","1,207"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN MERCADEO CON ÉNFASIS EN IDIOMA INGLÉS","I","137","212","349"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN MERCADEO NO PRESENCIAL","I","148","223","371"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN NEGOCIOS INTERNACIONALES","I","157","255","412"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Técnico","TECNICO EN ADMINISTRACION TURISTICA","I","48","106","154"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Técnico","TECNICO EN ADMINISTRACION TURISTICA - NO PRESENCIAL","I","17","25","42"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Técnico","TECNICO EN MERCADEO Y VENTAS","I","97","165","262"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Técnico","TECNICO EN MERCADEO Y VENTAS - NO PRESENCIAL","I","61","73","134"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN ANTROPOLOGIA","I","22","18","40"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN ARQUEOLOGIA","I","11","13","24"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN COMUNICACIONES","I","532","752","1,284"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN COMUNICACIONES CON ENFASIS EN IDIOMA INGLES","I","144","206","350"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN IDIOMA INGLES","I","741","1,059","1,800"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN PSICOLOGIA","I","479","1,153","1,632"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Técnico","TECNICO EN PERIODISMO","I","23","24","47"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Técnico","TECNICO EN RELACIONES PUBLICAS","I","48","85","133"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN CIENCIAS JURIDICAS","I","727","949","1,676"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Arquitectura","ARQUITECTURA","I","219","118","337"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Ingeniería ","INGENIERIA EN SISTEMAS Y COMPUTACION","I","1,406","282","1,688"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Ingeniería ","INGENIERIA INDUSTRIAL","I","1,225","394","1,619"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Ingeniería ","INGENIERIA INDUSTRIAL CON ENFASIS EN IDIOMA INGLES","I","94","43","137"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Ingeniería ","INGENIERÍA EN GESTIÓN DE BASES DE DATOS","I","37","5","42"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Ingeniería ","INGENIERÍA EN SISTEMAS Y COMPUTACIÓN NO PRESENCIAL","I","338","63","401"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Ingeniería ","INGENIERÍA INDUSTRIAL-NO PRESENCIAL","I","342","97","439"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN DISEÑO GRAFICO","I","475","437","912"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN INFORMATICA","I","218","56","274"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Universitario","Licenciatura","LICENCIATURA EN INFORMÁTICA-NO PRESENCIAL","I","67","14","81"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Técnico","TECNICO EN DISEÑO GRAFICO","I","126","106","232"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Técnico","TECNICO EN INGENIERIA DE HARDWARE","I","60","6","66"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Técnico","TECNICO EN INGENIERIA DE REDES COMPUTACIONALES","I","101","21","122"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Técnico","Técnico","TECNICO EN INGENIERIA DE SOFTWARE","I","111","23","134"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Posgrado","Maestría","MAESTRIA EN ADMINISTRACION DE NEGOCIOS","I","57","65","122"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Posgrado","Maestría","MAESTRIA EN ADMINISTRACION FINANCIERA","I","67","32","99"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Posgrado","Maestría","MAESTRÍA EN BANCA Y FINANZAS","I","70","63","133"
"UNIVERSIDAD TECNOLOGICA DE EL SALVADOR","SAN SALVADOR - CENTRAL","Privado","San Salvador ","Posgrado","Maestría","MAESTRÍA EN DIRECCIÓN DEL TALENTO HUMANO- NP","I","13","36","49"
" INSTITUTO ESPECIALIZADO DE EDUCACION SUPERIOR EL ESPIRITU SANTO","LA LIBERTAD - CENTRAL","Privado","La Libertad","Posgrado","Maestría","MAESTRIA EN ADMINISTRACION DE LA EDUCACION FISICA, DEPORTE Y RECREACION","I","7","2","9"
" INSTITUTO ESPECIALIZADO DE EDUCACION SUPERIOR EL ESPIRITU SANTO","LA LIBERTAD - CENTRAL","Privado","La Libertad","Posgrado","Maestría","MAESTRIA EN EVALUACION EDUCATIVA","I","5","9","14"
" INSTITUTO ESPECIALIZADO DE EDUCACION SUPERIOR EL ESPIRITU SANTO","LA LIBERTAD - CENTRAL","Privado","La Libertad","Universitario","Licenciatura","LICENCIATURA EN CIENCIAS DE LA EDUCACION CON ESPECIALIDAD EN EDUCACION PARVULARIA","I","0","0","0"
" INSTITUTO ESPECIALIZADO DE EDUCACION SUPERIOR EL ESPIRITU SANTO","LA LIBERTAD - CENTRAL","Privado","La Libertad","Universitario","Licenciatura","LICENCIATURA EN EDUCACION BASICA PARA PRIMERO Y SEGUNDO CICLOS","I","6","30","36"
" INSTITUTO ESPECIALIZADO DE EDUCACION SUPERIOR EL ESPIRITU SANTO","LA LIBERTAD - CENTRAL","Privado","La Libertad","Universitario","Licenciatura","LICENCIATURA EN EDUCACION FISICA, DEPORTE Y RECREACION","I","6","0","6"
" INSTITUTO ESPECIALIZADO DE EDUCACION SUPERIOR EL ESPIRITU SANTO","LA LIBERTAD - CENTRAL","Privado","La Libertad","Universitario","Licenciatura","LICENCIATURA EN EDUCACIÓN INICIAL Y PARVULARIA","I","0","33","33"
" INSTITUTO ESPECIALIZADO DE EDUCACION SUPERIOR EL ESPIRITU SANTO","LA LIBERTAD - CENTRAL","Privado","La Libertad","Técnico","Profesorado","Profesorado EN EDUCACION BASICA PARA PRIMERO Y SEGUNDO CICLOS","I","3","36","39"
" INSTITUTO ESPECIALIZADO DE EDUCACION SUPERIOR EL ESPIRITU SANTO","LA LIBERTAD - CENTRAL","Privado","La Libertad","Técnico","Profesorado","Profesorado EN EDUCACIÓN FÍSICA Y DEPORTES","I","24","5","29"
